"covar","value","std_error","t_value","p_value","id_covar","aic","r2","sig_lags","iter_start","iter_end","start_date","end_date","n","pe"
"tli_lag_1",0.469730557557994,0.0806765037091022,5.82239606282043,7.5135214301364e-08,"bottom_DRP_ugL",54.6630476843627,0.462306009329973,1,41,141,"2003-11-18","2012-03-28",101,0.869082639719554
"Intercept",1.74005684518268,0.535547273003432,3.24911904681014,0.00164017948501493,"bottom_DRP_ugL",52.9341393388591,0.495173081968293,1,42,142,"2003-12-16","2012-04-17",101,0.867006561212552
"bottom_DRP_ugL",0.00858628972417398,0.00195050163863537,4.402093058574,3.00224724125898e-05,"bottom_DRP_ugL",52.9341393388591,0.495173081968293,1,42,142,"2003-12-16","2012-04-17",101,0.867006561212552
"tli_lag_1",0.465912489185248,0.084675720050923,5.50231505448143,3.64062812142576e-07,"bottom_DRP_ugL",52.9341393388591,0.495173081968293,1,42,142,"2003-12-16","2012-04-17",101,0.867006561212552
"tli_lag_9",0.102356454211247,0.0795590336375473,1.28654722828284,0.20162648818919,"bottom_DRP_ugL",52.9341393388591,0.495173081968293,1,42,142,"2003-12-16","2012-04-17",101,0.867006561212552
"Intercept",1.72329123607049,0.524189927395753,3.28753214437378,0.00145341317367134,"bottom_DRP_ugL",49.4621632669057,0.511009235922145,1,43,143,"2004-01-19","2012-05-15",101,0.867481106409696
"bottom_DRP_ugL",0.00877169437742851,0.00191586796575275,4.57844409647618,1.5316025673852e-05,"bottom_DRP_ugL",49.4621632669057,0.511009235922145,1,43,143,"2004-01-19","2012-05-15",101,0.867481106409696
"tli_lag_1",0.465958340730348,0.0829697970501491,5.6159995238835,2.24887141881005e-07,"bottom_DRP_ugL",49.4621632669057,0.511009235922145,1,43,143,"2004-01-19","2012-05-15",101,0.867481106409696
"tli_lag_9",0.104434085905382,0.0779976833140111,1.33893830519223,0.184039250146661,"bottom_DRP_ugL",49.4621632669057,0.511009235922145,1,43,143,"2004-01-19","2012-05-15",101,0.867481106409696
"Intercept",1.79137629001787,0.528690032020868,3.38832998831187,0.00105371403342975,"bottom_DRP_ugL",51.0190510853752,0.500775758006765,1,44,144,"2004-02-18","2012-06-25",101,0.868527491614833
"bottom_DRP_ugL",0.00876722269220564,0.00193774997859068,4.52443441572479,1.88509056098192e-05,"bottom_DRP_ugL",51.0190510853752,0.500775758006765,1,44,144,"2004-02-18","2012-06-25",101,0.868527491614833
"tli_lag_1",0.454944575494406,0.0842536572417286,5.39970121640113,5.60300988332653e-07,"bottom_DRP_ugL",51.0190510853752,0.500775758006765,1,44,144,"2004-02-18","2012-06-25",101,0.868527491614833
"tli_lag_9",0.10022975296502,0.0785859711363431,1.27541533833216,0.205518969310263,"bottom_DRP_ugL",51.0190510853752,0.500775758006765,1,44,144,"2004-02-18","2012-06-25",101,0.868527491614833
"Intercept",1.63240923444601,0.527354731500292,3.09546712476041,0.00263531164848891,"bottom_DRP_ugL",48.3374042512999,0.51379001946745,1,45,145,"2004-03-30","2012-07-18",101,0.872199108249922
"bottom_DRP_ugL",0.00860607953427782,0.0019085236144524,4.5092863767091,1.9976629831348e-05,"bottom_DRP_ugL",48.3374042512999,0.51379001946745,1,45,145,"2004-03-30","2012-07-18",101,0.872199108249922
"tli_lag_1",0.468325935690558,0.0834197588284637,5.61408882341146,2.2672310019227e-07,"bottom_DRP_ugL",48.3374042512999,0.51379001946745,1,45,145,"2004-03-30","2012-07-18",101,0.872199108249922
"tli_lag_9",0.124584886610401,0.0776445615647981,1.60455393268503,0.112175087067945,"bottom_DRP_ugL",48.3374042512999,0.51379001946745,1,45,145,"2004-03-30","2012-07-18",101,0.872199108249922
"Intercept",1.65715571472717,0.519891289199846,3.18750429013278,0.00198728733178791,"bottom_DRP_ugL",48.2350286301698,0.515861952142909,1,46,146,"2004-04-21","2012-08-14",101,0.87561788970451
"bottom_DRP_ugL",0.00858375162421905,0.00190724352964531,4.50060597443231,2.06507713588735e-05,"bottom_DRP_ugL",48.2350286301698,0.515861952142909,1,46,146,"2004-04-21","2012-08-14",101,0.87561788970451
"tli_lag_1",0.469278095976703,0.0834095192022269,5.62619351442292,2.1533604564076e-07,"bottom_DRP_ugL",48.2350286301698,0.515861952142909,1,46,146,"2004-04-21","2012-08-14",101,0.87561788970451
"tli_lag_9",0.117957658157775,0.0765743752060416,1.54043252511538,0.127043292927584,"bottom_DRP_ugL",48.2350286301698,0.515861952142909,1,46,146,"2004-04-21","2012-08-14",101,0.87561788970451
"Intercept",1.67097511182359,0.521213916525391,3.20592957870914,0.00187689301994354,"bottom_DRP_ugL",48.5458994477452,0.512741175550845,1,47,147,"2004-05-18","2012-09-18",101,0.878015411716356
"bottom_DRP_ugL",0.00842733348241322,0.00193348751679832,4.35861799426981,3.53612596463946e-05,"bottom_DRP_ugL",48.5458994477452,0.512741175550845,1,47,147,"2004-05-18","2012-09-18",101,0.878015411716356
"tli_lag_1",0.4698319974125,0.0838658247216761,5.60218657566085,2.38495870507047e-07,"bottom_DRP_ugL",48.5458994477452,0.512741175550845,1,47,147,"2004-05-18","2012-09-18",101,0.878015411716356
"tli_lag_9",0.114971864329569,0.0765185714668654,1.5025354253948,0.13653903429082,"bottom_DRP_ugL",48.5458994477452,0.512741175550845,1,47,147,"2004-05-18","2012-09-18",101,0.878015411716356
"Intercept",1.57156868504103,0.511274453359705,3.07382595534332,0.00281389447127442,"bottom_DRP_ugL",46.2837701115777,0.500546797048197,1,48,148,"2004-06-15","2012-10-17",101,0.879171540207031
"bottom_DRP_ugL",0.00757455257169624,0.00199092755377576,3.80453450319236,0.000261832079739895,"bottom_DRP_ugL",46.2837701115777,0.500546797048197,1,48,148,"2004-06-15","2012-10-17",101,0.879171540207031
"tli_lag_1",0.482102358224587,0.0831579988021047,5.79742616668627,1.03380182961835e-07,"bottom_DRP_ugL",46.2837701115777,0.500546797048197,1,48,148,"2004-06-15","2012-10-17",101,0.879171540207031
"tli_lag_9",0.126726643732013,0.0742691609833112,1.70631581202983,0.0914762017565561,"bottom_DRP_ugL",46.2837701115777,0.500546797048197,1,48,148,"2004-06-15","2012-10-17",101,0.879171540207031
"Intercept",1.37569554083254,0.522947983879273,2.63065464107445,0.0100602017561273,"bottom_DRP_ugL",51.1670709326056,0.494749842099319,1,49,149,"2004-07-28","2012-11-13",101,0.880336166197428
"bottom_DRP_ugL",0.00763321802955164,0.00204727754321302,3.72847250479384,0.000340245776880856,"bottom_DRP_ugL",51.1670709326056,0.494749842099319,1,49,149,"2004-07-28","2012-11-13",101,0.880336166197428
"tli_lag_1",0.503833797888818,0.0865378020418401,5.82212381180215,9.29302428653653e-08,"bottom_DRP_ugL",51.1670709326056,0.494749842099319,1,49,149,"2004-07-28","2012-11-13",101,0.880336166197428
"tli_lag_9",0.148629001139419,0.0755841725655749,1.96640376013209,0.0524035777325386,"bottom_DRP_ugL",51.1670709326056,0.494749842099319,1,49,149,"2004-07-28","2012-11-13",101,0.880336166197428
"Intercept",1.30272626664881,0.510842235068193,2.55015379939152,0.0124976266138304,"bottom_DRP_ugL",51.4845787255116,0.509033310543045,1,50,150,"2004-08-25","2012-12-06",101,0.877707523928093
"bottom_DRP_ugL",0.00756851100473536,0.00204748168715457,3.69649753266096,0.000379484639789601,"bottom_DRP_ugL",51.4845787255116,0.509033310543045,1,50,150,"2004-08-25","2012-12-06",101,0.877707523928093
"tli_lag_1",0.517521719543596,0.0845339031326421,6.12206109460666,2.51294617796449e-08,"bottom_DRP_ugL",51.4845787255116,0.509033310543045,1,50,150,"2004-08-25","2012-12-06",101,0.877707523928093
"tli_lag_9",0.151741932205902,0.0755039240711039,2.00972246241139,0.0475237913143445,"bottom_DRP_ugL",51.4845787255116,0.509033310543045,1,50,150,"2004-08-25","2012-12-06",101,0.877707523928093
"Intercept",1.26306991600934,0.500396348315757,2.52413895557112,0.0133922010755903,"bottom_DRP_ugL",51.5933830223928,0.520072603634128,1,51,151,"2004-10-06","2013-01-15",101,0.87330808438881
"bottom_DRP_ugL",0.00754739929212047,0.00204765027606064,3.68588297540755,0.000393435597050645,"bottom_DRP_ugL",51.5933830223928,0.520072603634128,1,51,151,"2004-10-06","2013-01-15",101,0.87330808438881
"tli_lag_1",0.522546925400313,0.0832380330908253,6.27774234922317,1.26284274163676e-08,"bottom_DRP_ugL",51.5933830223928,0.520072603634128,1,51,151,"2004-10-06","2013-01-15",101,0.87330808438881
"tli_lag_9",0.155457389217856,0.0752440264575613,2.06604293439208,0.0417646367400248,"bottom_DRP_ugL",51.5933830223928,0.520072603634128,1,51,151,"2004-10-06","2013-01-15",101,0.87330808438881
"Intercept",1.2516428906489,0.497622642870515,2.51524505281523,0.0137109918641873,"bottom_DRP_ugL",51.5381447793304,0.5257370289361,1,52,152,"2004-10-19","2013-02-19",101,0.872712179449398
"bottom_DRP_ugL",0.00752416554680954,0.00204904228985133,3.67204014484029,0.00041236287095612,"bottom_DRP_ugL",51.5381447793304,0.5257370289361,1,52,152,"2004-10-19","2013-02-19",101,0.872712179449398
"tli_lag_1",0.523857786599515,0.0824210222220031,6.35587587337234,8.92099937260878e-09,"bottom_DRP_ugL",51.5381447793304,0.5257370289361,1,52,152,"2004-10-19","2013-02-19",101,0.872712179449398
"tli_lag_9",0.15706209611753,0.0754789123569704,2.08087386546747,0.0403519312281261,"bottom_DRP_ugL",51.5381447793304,0.5257370289361,1,52,152,"2004-10-19","2013-02-19",101,0.872712179449398
"Intercept",1.26373604922131,0.50107797997704,2.52203469264249,0.0134670181142325,"bottom_DRP_ugL",51.7482160466837,0.529866648843284,1,53,153,"2004-11-17","2013-03-19",101,0.869588133252682
"bottom_DRP_ugL",0.00763252383641738,0.00206047992439469,3.70424566920233,0.000369599369695666,"bottom_DRP_ugL",51.7482160466837,0.529866648843284,1,53,153,"2004-11-17","2013-03-19",101,0.869588133252682
"tli_lag_1",0.525388457060554,0.0824952850094871,6.36870891469898,8.42489075194125e-09,"bottom_DRP_ugL",51.7482160466837,0.529866648843284,1,53,153,"2004-11-17","2013-03-19",101,0.869588133252682
"tli_lag_9",0.151756399075519,0.0758375646426043,2.00107162974831,0.0484660023021698,"bottom_DRP_ugL",51.7482160466837,0.529866648843284,1,53,153,"2004-11-17","2013-03-19",101,0.869588133252682
"Intercept",1.3845096167039,0.548665136959717,2.52341459925046,0.0134391213914898,"bottom_DRP_ugL",53.054684373787,0.533418204156314,1,54,154,"2004-12-15","2013-04-22",101,0.880567864874372
"bottom_DRP_ugL",0.00729179758460437,0.00210187398829516,3.46918874547697,0.000814229385623868,"bottom_DRP_ugL",53.054684373787,0.533418204156314,1,54,154,"2004-12-15","2013-04-22",101,0.880567864874372
"tli_lag_1",0.550756815685301,0.0880673860293344,6.25381132013898,1.44997731160565e-08,"bottom_DRP_ugL",53.054684373787,0.533418204156314,1,54,154,"2004-12-15","2013-04-22",101,0.880567864874372
"tli_lag_4",-0.0458997967227813,0.0792306547130587,-0.579318660044042,0.56387124001582,"bottom_DRP_ugL",53.054684373787,0.533418204156314,1,54,154,"2004-12-15","2013-04-22",101,0.880567864874372
"tli_lag_9",0.145607102236673,0.0760251293370847,1.915249648456,0.0587459610724903,"bottom_DRP_ugL",53.054684373787,0.533418204156314,1,54,154,"2004-12-15","2013-04-22",101,0.880567864874372
"Intercept",1.22393234989492,0.493120393440487,2.48201527695008,0.0149632421044976,"bottom_DRP_ugL",51.2386905718983,0.542377300089841,1,55,155,"2005-01-18","2013-05-14",101,0.877638737797134
"bottom_DRP_ugL",0.00755472132820533,0.00205962958676371,3.66800000192076,0.000418048000506194,"bottom_DRP_ugL",51.2386905718983,0.542377300089841,1,55,155,"2005-01-18","2013-05-14",101,0.877638737797134
"tli_lag_1",0.535349316516807,0.0818052519109239,6.54419250612098,3.8386022843094e-09,"bottom_DRP_ugL",51.2386905718983,0.542377300089841,1,55,155,"2005-01-18","2013-05-14",101,0.877638737797134
"tli_lag_9",0.151716466017644,0.075486777026459,2.00984161722079,0.0475109236236483,"bottom_DRP_ugL",51.2386905718983,0.542377300089841,1,55,155,"2005-01-18","2013-05-14",101,0.877638737797134
"Intercept",1.15853221228109,0.492073678837733,2.35438769051317,0.0207786751252859,"bottom_DRP_ugL",52.0125602109319,0.551874456586743,1,56,156,"2005-02-22","2013-06-17",101,0.877499635101101
"bottom_DRP_ugL",0.0074958471289114,0.00207216047171302,3.61740667831323,0.000495845003015234,"bottom_DRP_ugL",52.0125602109319,0.551874456586743,1,56,156,"2005-02-22","2013-06-17",101,0.877499635101101
"tli_lag_1",0.548923327193296,0.081933226933782,6.69964247394935,1.90288676429703e-09,"bottom_DRP_ugL",52.0125602109319,0.551874456586743,1,56,156,"2005-02-22","2013-06-17",101,0.877499635101101
"tli_lag_9",0.152815847545666,0.0758504282941518,2.01469986369805,0.0469888062642383,"bottom_DRP_ugL",52.0125602109319,0.551874456586743,1,56,156,"2005-02-22","2013-06-17",101,0.877499635101101
"Intercept",1.21551919877177,0.490588408647709,2.47767614836704,0.0151341097594589,"bottom_DRP_ugL",52.8697355216672,0.547439032423385,1,57,157,"2005-03-22","2013-07-15",101,0.886253834302179
"bottom_DRP_ugL",0.00749886142341901,0.00208364754870095,3.59891068338029,0.000527571457727538,"bottom_DRP_ugL",52.8697355216672,0.547439032423385,1,57,157,"2005-03-22","2013-07-15",101,0.886253834302179
"tli_lag_1",0.531617865945483,0.0811058508679685,6.55461794995405,3.66269442872209e-09,"bottom_DRP_ugL",52.8697355216672,0.547439032423385,1,57,157,"2005-03-22","2013-07-15",101,0.886253834302179
"tli_lag_9",0.15818121326822,0.0781821034638686,2.02324069396933,0.046082819584133,"bottom_DRP_ugL",52.8697355216672,0.547439032423385,1,57,157,"2005-03-22","2013-07-15",101,0.886253834302179
"Intercept",1.13040323819619,0.527993042452477,2.14094343543918,0.0350757230886223,"bottom_DRP_ugL",56.5441680777738,0.547751370115503,1,58,158,"2005-04-19","2013-08-19",101,0.890156502544827
"bottom_DRP_ugL",0.00743808911805648,0.00215127739750809,3.45752208742225,0.000845819894349575,"bottom_DRP_ugL",56.5441680777738,0.547751370115503,1,58,158,"2005-04-19","2013-08-19",101,0.890156502544827
"tli_lag_1",0.540229223743763,0.0898486970447365,6.01265506916342,4.17747130470632e-08,"bottom_DRP_ugL",56.5441680777738,0.547751370115503,1,58,158,"2005-04-19","2013-08-19",101,0.890156502544827
"tli_lag_4",-0.0128158610715517,0.0799120169125236,-0.160374641595902,0.872957752443884,"bottom_DRP_ugL",56.5441680777738,0.547751370115503,1,58,158,"2005-04-19","2013-08-19",101,0.890156502544827
"tli_lag_9",0.18148861555572,0.077811493382141,2.33241398753792,0.0219877370642339,"bottom_DRP_ugL",56.5441680777738,0.547751370115503,1,58,158,"2005-04-19","2013-08-19",101,0.890156502544827
"Intercept",1.02768074993997,0.456347258583446,2.25197090726481,0.0268128532610035,"bottom_DRP_ugL",48.5752018263441,0.5856913149408,1,59,159,"2005-05-25","2013-09-18",101,0.894862547428748
"bottom_DRP_ugL",0.00748984046072207,0.00203417304398812,3.68200752775574,0.000398649593282841,"bottom_DRP_ugL",48.5752018263441,0.5856913149408,1,59,159,"2005-05-25","2013-09-18",101,0.894862547428748
"tli_lag_1",0.550183086045174,0.0781907113257219,7.03642512923635,4.0967105914319e-10,"bottom_DRP_ugL",48.5752018263441,0.5856913149408,1,59,159,"2005-05-25","2013-09-18",101,0.894862547428748
"tli_lag_9",0.17993328030216,0.0738272877746862,2.43721916009294,0.0168132940157523,"bottom_DRP_ugL",48.5752018263441,0.5856913149408,1,59,159,"2005-05-25","2013-09-18",101,0.894862547428748
"Intercept",1.2930160668753,0.444175903244152,2.91104505541933,0.0045626562868039,"bottom_DRP_ugL",46.5031495968884,0.581733111573249,1,60,160,"2005-06-21","2013-10-16",101,0.896778236008006
"bottom_DRP_ugL",0.00817498144555903,0.00203133564410041,4.02443656679857,0.000120586877837392,"bottom_DRP_ugL",46.5031495968884,0.581733111573249,1,60,160,"2005-06-21","2013-10-16",101,0.896778236008006
"tli_lag_1",0.505159747021252,0.0775974406111486,6.51000526618754,4.47619644111205e-09,"bottom_DRP_ugL",46.5031495968884,0.581733111573249,1,60,160,"2005-06-21","2013-10-16",101,0.896778236008006
"tli_lag_9",0.159853703316631,0.0722613637974813,2.21216006612655,0.0295450908027574,"bottom_DRP_ugL",46.5031495968884,0.581733111573249,1,60,160,"2005-06-21","2013-10-16",101,0.896778236008006
"Intercept",1.25945027259198,0.45609580268697,2.76137220551527,0.00700534830826366,"bottom_DRP_ugL",48.330479964593,0.581786506008056,1,61,161,"2005-07-20","2013-11-19",101,0.895674900381944
"bottom_DRP_ugL",0.00838956102175355,0.00209784559774927,3.99913179061152,0.000132015584832151,"bottom_DRP_ugL",48.330479964593,0.581786506008056,1,61,161,"2005-07-20","2013-11-19",101,0.895674900381944
"tli_lag_1",0.502542990645506,0.0813342645594745,6.17873651858042,1.95747087136212e-08,"bottom_DRP_ugL",48.330479964593,0.581786506008056,1,61,161,"2005-07-20","2013-11-19",101,0.895674900381944
"tli_lag_9",0.168235063171007,0.0727119009096929,2.31372115246928,0.0230133734035874,"bottom_DRP_ugL",48.330479964593,0.581786506008056,1,61,161,"2005-07-20","2013-11-19",101,0.895674900381944
"Intercept",1.51987808093882,0.449303531347026,3.38274234431716,0.00107284346303696,"bottom_DRP_ugL",47.4636403074303,0.574678488952866,1,62,162,"2005-08-23","2013-12-11",101,0.897656033845063
"bottom_DRP_ugL",0.0091105801801553,0.00210625460849966,4.32548854416276,4.00338991367433e-05,"bottom_DRP_ugL",47.4636403074303,0.574678488952866,1,62,162,"2005-08-23","2013-12-11",101,0.897656033845063
"tli_lag_1",0.455644419948256,0.0809103347354033,5.63147367315097,2.10546744748545e-07,"bottom_DRP_ugL",47.4636403074303,0.574678488952866,1,62,162,"2005-08-23","2013-12-11",101,0.897656033845063
"tli_lag_9",0.151053799968001,0.0720835464804143,2.09553784939041,0.0389958409852291,"bottom_DRP_ugL",47.4636403074303,0.574678488952866,1,62,162,"2005-08-23","2013-12-11",101,0.897656033845063
"Intercept",1.56043608494028,0.451203262831704,3.45838829964826,0.000839562802407989,"bottom_DRP_ugL",47.8302775061318,0.570593650596216,1,63,163,"2005-09-23","2014-01-14",101,0.89661607055164
"bottom_DRP_ugL",0.00916616965202151,0.00212858984577467,4.30621693992231,4.30204636961102e-05,"bottom_DRP_ugL",47.8302775061318,0.570593650596216,1,63,163,"2005-09-23","2014-01-14",101,0.89661607055164
"tli_lag_1",0.44981892990226,0.0830478946341121,5.41637969131003,5.2250782140854e-07,"bottom_DRP_ugL",47.8302775061318,0.570593650596216,1,63,163,"2005-09-23","2014-01-14",101,0.89661607055164
"tli_lag_9",0.147356623040689,0.0719684870441975,2.047515921103,0.0435890565395685,"bottom_DRP_ugL",47.8302775061318,0.570593650596216,1,63,163,"2005-09-23","2014-01-14",101,0.89661607055164
"Intercept",1.53335257058338,0.450412302961327,3.40433101072515,0.00100069440941014,"bottom_DRP_ugL",48.1455646862622,0.573439157951484,1,64,164,"2005-10-26","2014-02-18",101,0.896453063899338
"bottom_DRP_ugL",0.00936013574530777,0.0021395560502832,4.37480277465451,3.32745265151553e-05,"bottom_DRP_ugL",48.1455646862622,0.573439157951484,1,64,164,"2005-10-26","2014-02-18",101,0.896453063899338
"tli_lag_1",0.441014673475394,0.0838153021295076,5.26174412393047,9.94644656730167e-07,"bottom_DRP_ugL",48.1455646862622,0.573439157951484,1,64,164,"2005-10-26","2014-02-18",101,0.896453063899338
"tli_lag_9",0.160795755156003,0.0716687319476738,2.24359704415312,0.0273683877230014,"bottom_DRP_ugL",48.1455646862622,0.573439157951484,1,64,164,"2005-10-26","2014-02-18",101,0.896453063899338
"Intercept",1.59064160586252,0.440458748959346,3.61132934609804,0.000506064435478894,"bottom_DRP_ugL",47.6109698902788,0.573198056213607,1,65,165,"2005-11-15","2014-03-18",101,0.898266649493176
